Date,2Y,3Y,5Y,10Y,2s10s_bp,3s10s_bp,2s5s_bp
2023-12-27,3.693,3.613,3.656,3.973,27.99999999999998,35.999999999999986,-3.699999999999992
2023-12-28,3.652,3.564,3.599,3.893,24.099999999999966,32.89999999999998,-5.299999999999994
2023-12-29,3.691,3.605,3.645,3.958,26.700000000000035,35.30000000000002,-4.599999999999982
2024-01-02,3.724,3.634,3.676,3.999,27.499999999999993,36.50000000000002,-4.800000000000004
2024-01-03,3.795,3.702,3.741,4.048,25.30000000000001,34.60000000000001,-5.399999999999983
2024-01-04,3.793,3.701,3.743,4.053,25.99999999999998,35.19999999999999,-5.000000000000027
2024-01-05,3.854,3.765,3.815,4.136,28.200000000000003,37.1,-3.9000000000000146
2024-01-08,3.892,3.803,3.851,4.16,26.800000000000026,35.70000000000002,-4.0999999999999925
2024-01-09,3.828,3.735,3.787,4.106,27.800000000000004,37.1,-4.0999999999999925
2024-01-10,3.838,3.745,3.797,4.12,28.200000000000003,37.5,-4.0999999999999925
2024-01-11,3.829,3.734,3.789,4.109,27.99999999999998,37.5,-4.0000000000000036
2024-01-12,3.775,3.678,3.736,4.075,30.00000000000003,39.700000000000024,-3.89999999999997
2024-01-15,3.755,3.658,3.724,4.08,32.500000000000014,42.20000000000002,-3.0999999999999694
2024-01-16,3.814,3.724,3.792,4.154,33.999999999999986,42.99999999999997,-2.200000000000024
2024-01-17,3.862,3.78,3.848,4.213,35.099999999999994,43.300000000000026,-1.4000000000000234
2024-01-18,3.915,3.838,3.905,4.267,35.20000000000003,42.90000000000003,-1.000000000000023
2024-01-19,3.93,3.855,3.925,4.296,36.60000000000001,44.10000000000003,-0.5000000000000338
2024-01-22,3.905,3.827,3.889,4.232,32.70000000000004,40.50000000000003,-1.6000000000000014
2024-01-23,3.862,3.779,3.837,4.193,33.09999999999995,41.39999999999997,-2.499999999999991
2024-01-24,3.873,3.796,3.863,4.233,35.99999999999994,43.69999999999998,-1.000000000000023
2024-01-25,3.874,3.795,3.865,4.247,37.299999999999976,45.199999999999996,-0.8999999999999897
2024-01-29,3.822,3.746,3.821,4.218,39.599999999999994,47.199999999999996,-0.09999999999998899
2024-01-30,3.791,3.707,3.768,4.144,35.30000000000002,43.70000000000003,-2.300000000000013
2024-01-31,3.642,3.558,3.624,4.015,37.299999999999976,45.69999999999999,-1.7999999999999794
2024-02-01,3.646,3.56,3.63,4.016,37.000000000000014,45.599999999999994,-1.6000000000000014
2024-02-02,3.628,3.54,3.612,3.982,35.400000000000006,44.20000000000002,-1.6000000000000014
2024-02-05,3.744,3.665,3.737,4.099,35.5,43.40000000000002,-0.7000000000000117
2024-02-06,3.763,3.684,3.756,4.129,36.599999999999966,44.49999999999994,-0.7000000000000117
2024-02-07,3.719,3.645,3.714,4.091,37.20000000000003,44.600000000000016,-0.49999999999998934
2024-02-08,3.738,3.662,3.735,4.111,37.299999999999976,44.899999999999984,-0.30000000000001137
2024-02-09,3.763,3.691,3.761,4.13,36.7,43.900000000000006,-0.19999999999997797
2024-02-12,3.82,3.75,3.815,4.166,34.60000000000005,41.60000000000004,-0.49999999999998934
2024-02-13,3.828,3.758,3.825,4.175,34.699999999999996,41.69999999999998,-0.29999999999996696
2024-02-14,3.913,3.854,3.918,4.268,35.5,41.39999999999997,0.5000000000000338
2024-02-15,3.784,3.726,3.788,4.14,35.59999999999999,41.39999999999997,0.40000000000000036
2024-02-16,3.833,3.775,3.843,4.199,36.599999999999966,42.39999999999999,0.9999999999999787
2024-02-19,3.814,3.755,3.823,4.174,36.00000000000003,41.90000000000005,0.8999999999999897
2024-02-20,3.802,3.746,3.819,4.185,38.299999999999955,43.89999999999996,1.6999999999999904
2024-02-21,3.78,3.726,3.8,4.175,39.5,44.899999999999984,2.0000000000000018
2024-02-22,3.79,3.734,3.803,4.16,37.000000000000014,42.600000000000016,1.29999999999999
2024-02-23,3.835,3.785,3.851,4.201,36.599999999999966,41.59999999999995,1.6000000000000014
2024-02-26,3.767,3.714,3.772,4.106,33.9,39.19999999999999,0.49999999999998934
2024-02-27,3.774,3.721,3.786,4.136,36.20000000000001,41.5,1.200000000000001
2024-02-28,3.781,3.732,3.803,4.171,39.000000000000014,43.900000000000006,2.1999999999999797
2024-02-29,3.754,3.702,3.774,4.141,38.7,43.900000000000006,2.0000000000000018
2024-03-01,3.764,3.712,3.782,4.146,38.20000000000001,43.39999999999997,1.8000000000000238
2024-03-04,3.732,3.682,3.752,4.106,37.39999999999996,42.39999999999999,1.9999999999999574
2024-03-05,3.732,3.682,3.748,4.096,36.39999999999999,41.40000000000001,1.6000000000000014
2024-03-06,3.677,3.624,3.683,4.012,33.49999999999995,38.79999999999995,0.5999999999999783
2024-03-07,3.696,3.633,3.691,4.014,31.800000000000004,38.10000000000002,-0.5000000000000338
2024-03-08,3.666,3.602,3.66,3.978,31.200000000000028,37.60000000000004,-0.5999999999999783
2024-03-11,3.648,3.586,3.642,3.957,30.89999999999997,37.1,-0.6000000000000227
2024-03-12,3.643,3.583,3.644,3.951,30.800000000000026,36.79999999999999,0.1000000000000334
2024-03-13,3.706,3.647,3.712,4.023,31.699999999999974,37.59999999999999,0.6000000000000227
2024-03-14,3.74,3.681,3.748,4.062,32.2,38.10000000000002,0.8000000000000007
2024-03-15,3.803,3.743,3.813,4.139,33.60000000000003,39.60000000000004,1.000000000000023
2024-03-18,3.797,3.736,3.805,4.116,31.89999999999995,37.99999999999994,0.8000000000000007
2024-03-19,3.738,3.669,3.744,4.087,34.89999999999998,41.79999999999997,0.6000000000000227
2024-03-20,3.725,3.651,3.713,4.056,33.099999999999994,40.50000000000003,-1.200000000000001
2024-03-21,3.778,3.699,3.756,4.095,31.699999999999974,39.599999999999994,-2.200000000000024
2024-03-22,3.747,3.663,3.712,4.041,29.40000000000005,37.800000000000054,-3.49999999999997
2024-03-25,3.714,3.633,3.682,4.011,29.700000000000017,37.80000000000001,-3.200000000000003
2024-03-26,3.717,3.64,3.692,4.031,31.399999999999963,39.09999999999996,-2.499999999999991
2024-03-27,3.697,3.62,3.668,4.007,30.99999999999996,38.69999999999996,-2.8999999999999915
2024-03-28,3.666,3.589,3.633,3.968,30.200000000000003,37.9,-3.299999999999992
2024-04-02,3.714,3.653,3.711,4.067,35.30000000000002,41.40000000000001,-0.30000000000001137
2024-04-03,3.772,3.713,3.773,4.136,36.400000000000034,42.300000000000004,0.1000000000000334
2024-04-04,3.803,3.741,3.804,4.174,37.100000000000044,43.300000000000026,0.09999999999998899
2024-04-05,3.75,3.681,3.74,4.095,34.49999999999997,41.39999999999997,-0.9999999999999787
2024-04-08,3.817,3.757,3.824,4.192,37.5,43.50000000000001,0.6999999999999673
2024-04-09,3.788,3.725,3.795,4.168,38.000000000000036,44.300000000000004,0.7000000000000117
2024-04-10,3.762,3.697,3.758,4.113,35.100000000000044,41.60000000000004,-0.40000000000000036
2024-04-11,3.888,3.832,3.894,4.251,36.30000000000004,41.90000000000005,0.6000000000000227
2024-04-12,3.904,3.849,3.911,4.262,35.79999999999997,41.29999999999994,0.7000000000000117
2024-04-15,3.896,3.841,3.903,4.257,36.09999999999998,41.59999999999995,0.7000000000000117
2024-04-16,3.941,3.888,3.958,4.326,38.49999999999998,43.79999999999997,1.7000000000000348
2024-04-17,3.993,3.945,4.018,4.379,38.599999999999966,43.39999999999997,2.499999999999991
2024-04-18,3.916,3.864,3.93,4.275,35.90000000000004,41.10000000000005,1.4000000000000234
2024-04-19,3.878,3.825,3.896,4.251,37.300000000000026,42.600000000000016,1.7999999999999794
2024-04-22,3.931,3.883,3.957,4.315,38.400000000000034,43.20000000000004,2.59999999999998
2024-04-23,3.894,3.846,3.913,4.266,37.19999999999999,41.99999999999999,1.8999999999999684
2024-04-24,4.077,4.031,4.089,4.404,32.699999999999996,37.300000000000026,1.2000000000000455
2024-04-26,4.183,4.138,4.203,4.518,33.5,37.999999999999986,2.000000000000046
2024-04-29,4.157,4.106,4.171,4.484,32.699999999999996,37.80000000000001,1.4000000000000234
2024-04-30,4.094,4.034,4.098,4.42,32.599999999999966,38.60000000000001,0.39999999999995595
2024-05-01,4.171,4.112,4.178,4.505,33.39999999999996,39.29999999999998,0.6999999999999673
2024-05-02,4.121,4.062,4.127,4.445,32.399999999999984,38.3,0.5999999999999339
2024-05-03,4.092,4.033,4.096,4.416,32.40000000000008,38.3,0.40000000000004476
2024-05-06,4.082,4.023,4.081,4.377,29.499999999999993,35.400000000000006,-0.09999999999994458
2024-05-07,3.974,3.914,3.976,4.304,33.00000000000001,39.000000000000014,0.19999999999997797
2024-05-08,3.995,3.934,3.987,4.29,29.499999999999993,35.59999999999999,-0.8000000000000007
2024-05-09,4.038,3.984,4.039,4.344,30.600000000000005,36.00000000000003,0.09999999999994458
2024-05-10,4.017,3.965,4.017,4.319,30.19999999999996,35.400000000000006,0.0
2024-05-13,4.018,3.966,4.016,4.325,30.70000000000004,35.9,-0.19999999999997797
2024-05-14,4.009,3.957,4.01,4.325,31.599999999999984,36.80000000000003,0.09999999999994458
2024-05-15,4.011,3.957,4.005,4.314,30.299999999999994,35.70000000000002,-0.6000000000000227
2024-05-16,3.895,3.836,3.882,4.185,28.999999999999957,34.89999999999998,-1.29999999999999
2024-05-17,3.9,3.843,3.894,4.211,31.100000000000037,36.80000000000003,-0.5999999999999783
2024-05-20,3.93,3.874,3.925,4.236,30.59999999999996,36.19999999999997,-0.5000000000000338
2024-05-21,3.949,3.893,3.939,4.251,30.20000000000005,35.800000000000054,-0.9999999999999787
2024-05-22,3.991,3.932,3.976,4.285,29.400000000000006,35.30000000000002,-1.5000000000000124
2024-05-23,3.99,3.93,3.962,4.255,26.499999999999968,32.49999999999997,-2.8000000000000025
2024-05-24,4.038,3.98,4.014,4.308,26.999999999999957,32.79999999999998,-2.400000000000002
2024-05-27,4.018,3.96,3.995,4.279,26.100000000000012,31.899999999999995,-2.2999999999999687
2024-05-28,4.012,3.951,3.986,4.259,24.700000000000077,30.800000000000026,-2.5999999999999357
2024-05-29,4.124,4.066,4.112,4.398,27.400000000000002,33.19999999999999,-1.1999999999999567
2024-05-30,4.135,4.075,4.132,4.433,29.800000000000004,35.79999999999997,-0.30000000000001137
2024-05-31,4.107,4.045,4.102,4.408,30.100000000000016,36.30000000000004,-0.49999999999998934
2024-06-03,4.078,4.016,4.072,4.368,29.000000000000004,35.20000000000003,-0.6000000000000227
2024-06-04,4.03,3.966,4.019,4.304,27.400000000000002,33.80000000000001,-1.100000000000012
2024-06-05,3.993,3.927,3.973,4.245,25.200000000000024,31.800000000000004,-2.0000000000000018
2024-06-06,3.973,3.905,3.952,4.225,25.199999999999978,31.999999999999986,-2.0999999999999908
2024-06-07,3.962,3.893,3.94,4.22,25.799999999999955,32.699999999999996,-2.200000000000024
2024-06-11,4.039,3.972,4.027,4.324,28.500000000000014,35.19999999999999,-1.1999999999999567
2024-06-12,4.007,3.941,3.992,4.279,27.200000000000024,33.80000000000001,-1.499999999999968
2024-06-13,3.949,3.878,3.924,4.19,24.100000000000055,31.200000000000028,-2.499999999999991
2024-06-14,3.888,3.81,3.858,4.124,23.599999999999977,31.399999999999963,-2.9999999999999805
2024-06-17,3.865,3.79,3.839,4.112,24.69999999999999,32.2,-2.6000000000000245
2024-06-18,3.919,3.844,3.888,4.155,23.600000000000023,31.100000000000037,-3.100000000000014
2024-06-19,3.968,3.895,3.929,4.181,21.300000000000008,28.6,-3.9000000000000146
2024-06-20,3.987,3.913,3.947,4.205,21.799999999999997,29.200000000000024,-4.0000000000000036
2024-06-21,3.989,3.912,3.943,4.213,22.40000000000002,30.100000000000016,-4.599999999999982
2024-06-24,4.006,3.929,3.956,4.218,21.199999999999974,28.900000000000013,-5.000000000000027
2024-06-25,3.997,3.922,3.941,4.203,20.60000000000004,28.100000000000016,-5.600000000000005
2024-06-26,4.175,4.097,4.097,4.313,13.79999999999999,21.59999999999993,-7.79999999999994
2024-06-27,4.238,4.161,4.168,4.411,17.299999999999915,25.0,-7.000000000000028
2024-06-28,4.145,4.074,4.077,4.312,16.70000000000007,23.800000000000043,-6.799999999999962
2024-07-01,4.185,4.12,4.135,4.385,20.000000000000018,26.499999999999968,-4.999999999999982
2024-07-02,4.194,4.13,4.147,4.41,21.60000000000002,28.000000000000025,-4.699999999999971
2024-07-03,4.215,4.149,4.166,4.43,21.499999999999986,28.09999999999997,-4.899999999999949
2024-07-04,4.217,4.152,4.163,4.416,19.900000000000073,26.400000000000023,-5.399999999999938
2024-07-05,4.216,4.15,4.165,4.405,18.900000000000006,25.49999999999999,-5.100000000000016
2024-07-08,4.182,4.111,4.125,4.362,17.99999999999997,25.100000000000033,-5.700000000000038
2024-07-09,4.174,4.102,4.114,4.348,17.39999999999995,24.599999999999955,-6.00000000000005
2024-07-10,4.146,4.074,4.091,4.348,20.199999999999996,27.400000000000002,-5.499999999999972
2024-07-11,4.175,4.102,4.119,4.377,20.199999999999996,27.499999999999947,-5.600000000000005
2024-07-12,4.121,4.046,4.066,4.328,20.699999999999985,28.200000000000003,-5.50000000000006
2024-07-15,4.111,4.036,4.063,4.328,21.700000000000053,29.20000000000007,-4.800000000000004
2024-07-16,4.042,3.958,3.983,4.255,21.300000000000008,29.69999999999997,-5.899999999999972
2024-07-17,4.047,3.959,3.982,4.26,21.300000000000008,30.099999999999973,-6.49999999999995
2024-07-18,4.065,3.975,3.991,4.244,17.899999999999938,26.89999999999997,-7.400000000000029
2024-07-19,4.083,3.995,4.015,4.289,20.59999999999995,29.39999999999996,-6.8000000000000504
2024-07-22,4.093,4.004,4.03,4.313,21.999999999999975,30.900000000000016,-6.299999999999972
2024-07-23,4.132,4.042,4.07,4.354,22.200000000000042,31.200000000000028,-6.199999999999939
2024-07-24,4.121,4.032,4.054,4.333,21.199999999999974,30.100000000000016,-6.700000000000017
2024-07-25,4.064,3.973,4.006,4.318,25.399999999999956,34.49999999999997,-5.799999999999983
2024-07-26,4.059,3.973,4.003,4.313,25.399999999999956,33.999999999999986,-5.600000000000005
2024-07-29,4.049,3.962,3.99,4.279,22.999999999999954,31.699999999999974,-5.900000000000016
2024-07-30,4.055,3.97,3.997,4.284,22.90000000000001,31.399999999999963,-5.799999999999983
2024-07-31,3.831,3.746,3.79,4.12,28.900000000000013,37.40000000000001,-4.0999999999999925
2024-08-01,3.81,3.726,3.769,4.092,28.19999999999996,36.599999999999966,-4.0999999999999925
2024-08-02,3.753,3.668,3.723,4.056,30.299999999999994,38.79999999999999,-3.000000000000025
2024-08-05,3.64,3.554,3.627,3.983,34.3,42.90000000000003,-1.3000000000000345
2024-08-06,3.706,3.625,3.69,4.026,31.999999999999986,40.09999999999998,-1.6000000000000014
2024-08-07,3.751,3.673,3.74,4.087,33.59999999999999,41.39999999999997,-1.0999999999999677
2024-08-08,3.717,3.641,3.719,4.076,35.899999999999956,43.49999999999996,0.19999999999997797
2024-08-09,3.723,3.647,3.724,4.065,34.20000000000005,41.80000000000006,0.1000000000000334
2024-08-12,3.729,3.658,3.726,4.056,32.699999999999996,39.80000000000001,-0.30000000000001137
2024-08-13,3.689,3.618,3.685,4.012,32.299999999999955,39.39999999999997,-0.40000000000000036
2024-08-14,3.592,3.523,3.591,3.938,34.60000000000001,41.5,-0.09999999999998899
2024-08-15,3.56,3.491,3.555,3.882,32.2,39.1,-0.49999999999998934
2024-08-16,3.626,3.559,3.617,3.937,31.099999999999994,37.79999999999997,-0.8999999999999897
2024-08-19,3.611,3.547,3.603,3.922,31.099999999999994,37.5,-0.8000000000000007
2024-08-20,3.645,3.585,3.641,3.957,31.19999999999998,37.19999999999999,-0.40000000000000036
2024-08-21,3.587,3.526,3.578,3.898,31.099999999999994,37.20000000000003,-0.9000000000000341
2024-08-22,3.566,3.504,3.564,3.892,32.60000000000001,38.79999999999999,-0.19999999999997797
2024-08-23,3.595,3.538,3.602,3.927,33.19999999999999,38.90000000000002,0.6999999999999673
2024-08-26,3.503,3.439,3.517,3.863,35.999999999999986,42.39999999999999,1.399999999999979
2024-08-27,3.56,3.498,3.576,3.917,35.699999999999974,41.89999999999996,1.6000000000000014
2024-08-28,3.601,3.536,3.606,3.937,33.59999999999999,40.09999999999998,0.49999999999998934
2024-08-29,3.611,3.544,3.616,3.961,34.999999999999964,41.69999999999998,0.49999999999998934
2024-08-30,3.616,3.543,3.616,3.976,35.999999999999986,43.29999999999998,0.0
2024-09-02,3.675,3.597,3.668,4.021,34.60000000000001,42.39999999999999,-0.6999999999999673
2024-09-03,3.665,3.587,3.656,4.011,34.60000000000001,42.39999999999999,-0.8999999999999897
2024-09-04,3.637,3.557,3.616,3.961,32.399999999999984,40.39999999999999,-2.0999999999999908
2024-09-05,3.609,3.526,3.585,3.936,32.699999999999996,41.000000000000014,-2.400000000000002
2024-09-06,3.568,3.487,3.542,3.89,32.2,40.300000000000004,-2.6000000000000245
2024-09-09,3.615,3.536,3.6,3.966,35.099999999999994,43.000000000000014,-1.5000000000000124
2024-09-10,3.591,3.51,3.565,3.918,32.699999999999996,40.80000000000004,-2.6000000000000245
2024-09-11,3.548,3.466,3.517,3.859,31.099999999999994,39.29999999999998,-3.100000000000014
2024-09-12,3.573,3.491,3.535,3.863,29.000000000000004,37.19999999999999,-3.799999999999981
2024-09-13,3.503,3.421,3.471,3.827,32.399999999999984,40.600000000000016,-3.200000000000003
2024-09-16,3.476,3.397,3.448,3.823,34.699999999999996,42.600000000000016,-2.8000000000000025
2024-09-17,3.494,3.417,3.471,3.843,34.89999999999998,42.600000000000016,-2.300000000000013
2024-09-18,3.519,3.447,3.504,3.872,35.299999999999976,42.499999999999986,-1.5000000000000124
2024-09-19,3.59,3.518,3.577,3.939,34.90000000000002,42.10000000000002,-1.29999999999999
2024-09-20,3.569,3.497,3.56,3.93,36.10000000000002,43.300000000000026,-0.8999999999999897
2024-09-23,3.6,3.533,3.602,3.968,36.79999999999999,43.50000000000001,0.19999999999997797
2024-09-24,3.485,3.425,3.505,3.9,41.5,47.50000000000001,2.0000000000000018
2024-09-25,3.51,3.454,3.534,3.919,40.90000000000003,46.499999999999986,2.400000000000002
2024-09-26,3.547,3.49,3.571,3.952,40.49999999999998,46.199999999999974,2.400000000000002
2024-09-27,3.574,3.517,3.599,3.972,39.80000000000001,45.50000000000001,2.5000000000000355
2024-09-30,3.583,3.528,3.612,3.987,40.39999999999999,45.900000000000006,2.8999999999999915
2024-10-01,3.606,3.552,3.635,3.996,39.000000000000014,44.39999999999999,2.8999999999999915
2024-10-02,3.557,3.501,3.582,3.941,38.39999999999999,43.99999999999999,2.499999999999991
2024-10-03,3.598,3.547,3.628,4.0,40.20000000000002,45.29999999999998,3.000000000000025
2024-10-04,3.657,3.613,3.698,4.063,40.599999999999966,44.99999999999997,4.0999999999999925
2024-10-07,,,,,,,
2024-10-08,3.777,3.73,3.808,4.155,37.80000000000001,42.50000000000003,3.0999999999999694
2024-10-09,3.79,3.739,3.822,4.181,39.1,44.20000000000002,3.200000000000003
2024-10-10,3.834,3.784,3.866,4.215,38.09999999999998,43.10000000000001,3.200000000000003
2024-10-11,3.819,3.775,3.858,4.22,40.09999999999998,44.499999999999986,3.9000000000000146
2024-10-14,3.85,3.803,3.893,4.264,41.40000000000001,46.10000000000003,4.2999999999999705
2024-10-15,3.837,3.793,3.881,4.244,40.69999999999996,45.099999999999966,4.3999999999999595
2024-10-16,3.797,3.754,3.838,4.196,39.899999999999956,44.199999999999974,4.0999999999999925
2024-10-17,3.849,3.809,3.888,4.239,38.99999999999997,42.99999999999997,3.89999999999997
2024-10-18,3.886,3.846,3.928,4.298,41.19999999999999,45.199999999999996,4.1999999999999815
2024-10-21,3.854,3.815,3.896,4.264,41.000000000000014,44.90000000000003,4.1999999999999815
2024-10-22,3.967,3.931,4.02,4.423,45.599999999999994,49.2,5.299999999999949
2024-10-23,3.984,3.959,4.052,4.457,47.29999999999998,49.799999999999976,6.799999999999962
2024-10-24,3.959,3.937,4.033,4.442,48.30000000000001,50.500000000000036,7.400000000000029
2024-10-25,3.928,3.907,4.003,4.403,47.499999999999964,49.59999999999995,7.500000000000018
2024-10-28,3.995,3.976,4.074,4.472,47.70000000000003,49.600000000000044,7.899999999999974
2024-10-29,3.969,3.947,4.044,4.438,46.899999999999984,49.099999999999966,7.499999999999973
2024-10-30,3.987,3.964,4.063,4.458,47.10000000000001,49.40000000000002,7.599999999999962
2024-10-31,4.038,4.02,4.116,4.496,45.80000000000002,47.60000000000009,7.79999999999994
2024-11-01,4.056,4.047,4.145,4.531,47.499999999999964,48.4,8.899999999999952
2024-11-04,4.053,4.046,4.15,4.552,49.89999999999996,50.59999999999994,9.700000000000042
2024-11-05,4.077,4.08,4.183,4.556,47.900000000000006,47.599999999999994,10.599999999999987
2024-11-06,4.122,4.128,4.235,4.62,49.800000000000026,49.2,11.300000000000043
2024-11-07,4.119,4.128,4.237,4.631,51.200000000000045,50.30000000000001,11.800000000000033
2024-11-08,4.078,4.08,4.183,4.571,49.29999999999994,49.099999999999966,10.499999999999954
2024-11-11,4.098,4.1,4.198,4.571,47.29999999999998,47.10000000000001,10.000000000000053
2024-11-12,4.107,4.11,4.202,4.557,45.000000000000014,44.7,9.499999999999975
2024-11-13,4.214,4.217,4.312,4.661,44.69999999999992,44.39999999999999,9.799999999999986
2024-11-14,4.202,4.205,4.309,4.691,48.89999999999999,48.59999999999998,10.70000000000002
2024-11-15,4.151,4.165,4.262,4.631,48.00000000000004,46.60000000000002,11.099999999999977
2024-11-18,4.105,4.117,4.217,4.597,49.2,48.00000000000004,11.199999999999921
2024-11-19,4.068,4.078,4.177,4.558,49.00000000000002,47.99999999999996,10.899999999999999
2024-11-20,4.069,4.076,4.172,4.552,48.29999999999997,47.599999999999994,10.299999999999976
2024-11-21,4.092,4.104,4.199,4.573,48.10000000000008,46.900000000000034,10.70000000000002
2024-11-22,4.063,4.072,4.16,4.539,47.599999999999994,46.69999999999996,9.700000000000042
2024-11-25,4.027,4.035,4.115,4.48,45.300000000000026,44.50000000000003,8.800000000000008
2024-11-26,3.986,3.986,4.067,4.441,45.499999999999964,45.499999999999964,8.099999999999996
2024-11-27,3.976,3.968,4.045,4.412,43.599999999999994,44.39999999999999,6.899999999999995
2024-11-28,3.922,3.91,3.985,4.356,43.39999999999997,44.59999999999997,6.299999999999972
2024-11-29,3.923,3.91,3.975,4.335,41.19999999999999,42.499999999999986,5.200000000000005
2024-12-02,3.944,3.929,3.987,4.331,38.700000000000045,40.20000000000006,4.300000000000015
2024-12-03,3.925,3.91,3.967,4.301,37.60000000000004,39.1,4.200000000000026
2024-12-04,3.846,3.831,3.902,4.261,41.5,43.000000000000014,5.600000000000005
2024-12-05,3.833,3.81,3.878,4.231,39.79999999999997,42.09999999999998,4.499999999999993
2024-12-06,3.834,3.808,3.871,4.217,38.299999999999955,40.89999999999998,3.699999999999992
2024-12-09,3.814,3.788,3.851,4.197,38.3,40.90000000000003,3.699999999999992
2024-12-10,3.734,3.705,3.776,4.135,40.09999999999998,42.99999999999997,4.1999999999999815
2024-12-11,3.755,3.726,3.804,4.184,42.90000000000003,45.80000000000002,4.899999999999993
2024-12-12,3.861,3.832,3.908,4.263,40.19999999999997,43.10000000000001,4.699999999999971
2024-12-13,3.872,3.842,3.923,4.289,41.69999999999998,44.69999999999996,5.100000000000016
2024-12-16,3.897,3.868,3.952,4.317,42.000000000000036,44.90000000000003,5.500000000000016
2024-12-17,3.873,3.838,3.925,4.294,42.09999999999994,45.59999999999995,5.19999999999996
2024-12-18,3.841,3.809,3.897,4.279,43.79999999999997,46.99999999999997,5.599999999999961
2024-12-19,3.968,3.941,4.035,4.411,44.29999999999996,46.99999999999997,6.700000000000017
2024-12-20,3.986,3.975,4.078,4.494,50.799999999999955,51.89999999999997,9.200000000000008
2024-12-23,3.915,3.905,4.005,4.405,49.00000000000002,50.00000000000004,8.999999999999986
2024-12-24,3.908,3.904,4.012,4.44,53.200000000000045,53.60000000000005,10.399999999999965
2024-12-27,3.848,3.845,3.953,4.38,53.2,53.49999999999997,10.499999999999998
2024-12-30,3.901,3.904,4.021,4.46,55.90000000000002,55.60000000000001,12.00000000000001
2024-12-31,3.826,3.824,3.936,4.366,53.99999999999996,54.19999999999998,10.999999999999988
2025-01-02,3.87,3.875,3.989,4.435,56.49999999999995,55.99999999999996,11.899999999999977
2025-01-03,3.839,3.844,3.957,4.384,54.500000000000036,54.00000000000005,11.799999999999988
2025-01-06,3.912,3.92,4.038,4.47,55.79999999999998,54.999999999999986,12.600000000000033
2025-01-07,3.921,3.937,4.055,4.479,55.800000000000026,54.200000000000024,13.39999999999999
2025-01-08,3.897,3.914,4.044,4.502,60.5,58.79999999999996,14.69999999999998
2025-01-09,3.872,3.892,4.029,4.487,61.50000000000002,59.50000000000002,15.700000000000003
2025-01-10,3.902,3.932,4.073,4.547,64.49999999999996,61.49999999999998,17.100000000000026
2025-01-13,4.01,4.056,4.192,4.636,62.60000000000004,58.00000000000001,18.20000000000004
2025-01-14,3.994,4.035,4.172,4.616,62.199999999999946,58.09999999999995,17.799999999999947
2025-01-15,3.992,4.033,4.175,4.626,63.400000000000034,59.3,18.299999999999983
2025-01-16,3.901,3.939,4.07,4.498,59.700000000000045,55.90000000000002,16.90000000000005
2025-01-17,3.913,3.95,4.08,4.498,58.50000000000004,54.800000000000004,16.700000000000024
2025-01-20,3.884,3.921,4.052,4.482,59.80000000000003,56.10000000000004,16.79999999999997
2025-01-21,3.857,3.866,3.989,4.409,55.19999999999996,54.29999999999997,13.199999999999967
2025-01-22,3.906,3.914,4.038,4.464,55.800000000000026,55.00000000000003,13.200000000000012
2025-01-23,3.901,3.912,4.037,4.474,57.30000000000004,56.20000000000003,13.600000000000012
2025-01-24,3.888,3.903,4.032,4.48,59.20000000000005,57.70000000000004,14.400000000000013
2025-01-28,3.835,3.843,3.976,4.427,59.19999999999996,58.39999999999996,14.100000000000001
2025-01-29,3.771,3.781,3.919,4.375,60.400000000000006,59.399999999999984,14.800000000000013
2025-01-30,3.782,3.786,3.928,4.385,60.299999999999976,59.89999999999998,14.59999999999999
2025-01-31,3.794,3.805,3.954,4.435,64.09999999999995,62.99999999999994,16.000000000000014
2025-02-03,3.729,3.738,3.89,4.386,65.7,64.80000000000001,16.1
2025-02-04,3.749,3.765,3.923,4.421,67.20000000000002,65.60000000000001,17.39999999999999
2025-02-05,3.722,3.738,3.885,4.363,64.10000000000005,62.50000000000004,16.299999999999983
2025-02-06,3.711,3.723,3.863,4.324,61.3,60.099999999999994,15.200000000000014
2025-02-07,3.755,3.77,3.91,4.364,60.9,59.399999999999984,15.500000000000025
2025-02-10,3.793,3.809,3.953,4.409,61.599999999999966,59.999999999999964,15.99999999999997
2025-02-11,3.783,3.799,3.941,4.395,61.19999999999997,59.599999999999966,15.799999999999992
2025-02-12,3.839,3.855,3.999,4.469,63.000000000000036,61.400000000000034,16.000000000000014
2025-02-13,3.837,3.853,4.001,4.479,64.19999999999999,62.59999999999999,16.400000000000013
2025-02-14,3.811,3.827,3.968,4.424,61.30000000000004,59.700000000000045,15.700000000000003
2025-02-17,3.852,3.868,4.006,4.46,60.80000000000001,59.20000000000001,15.400000000000036
2025-02-18,3.906,3.923,4.062,4.514,60.80000000000001,59.10000000000002,15.600000000000014
2025-02-19,3.914,3.933,4.074,4.534,61.999999999999964,60.099999999999994,15.99999999999997
2025-02-20,3.918,3.942,4.082,4.534,61.599999999999966,59.19999999999996,16.39999999999997
2025-02-21,3.898,3.923,4.061,4.52,62.199999999999946,59.69999999999995,16.299999999999983
2025-02-24,3.831,3.854,3.991,4.446,61.49999999999998,59.19999999999996,16.000000000000014
2025-02-25,3.793,3.816,3.951,4.407,61.39999999999999,59.10000000000002,15.799999999999992
2025-02-26,3.777,3.797,3.926,4.372,59.49999999999997,57.49999999999997,14.900000000000002
